geek_rate,title,num_votes,avg_rate,id
N/A,Room Full of Zombies: Party Edition,1,1.00,61654
N/A,Aussie-Trivia,N/A,N/A,61655
N/A,Erzähl doch mal...,9,5.98,61664
N/A,Schafe scheuchen,7,6.52,61665
N/A,Arenario,N/A,N/A,61667
N/A,Napoleon's Legacy,N/A,N/A,61671
5.750,Memoir '44: The Vercors Campaign,132,7.55,61677
N/A,Check Your 6! Air War Korea,10,7.55,61679
N/A,Låna mig en femma!,N/A,N/A,61691
N/A,Besser-Esser: Die Ernährungspyramide,N/A,N/A,61702
N/A,Aqua,1,7.00,61710
N/A,"Auf, auf zum Stachel-Lauf",N/A,N/A,61712
N/A,So You Want to be a Rockstar,3,6.33,61713
N/A,Conceptualize This!,1,6.00,61714
N/A,Die verflixte 8,N/A,N/A,61715
N/A,La Nuit du Carambole,N/A,N/A,61716
N/A,El Gran juego de Flipy de El Hormiguero,N/A,N/A,61720
N/A,Cinderella Storybook Princess Pop-Up 3-D Game,2,5.00,61721
N/A,Mahjong Poker,1,6.50,61722
N/A,The Interrogatory Game of Roman History,N/A,N/A,61723
N/A,The Game of English Blood Royal,N/A,N/A,61724
N/A,Gooseberry Fool,3,5.17,61726
N/A,Operation Orient,N/A,N/A,61731
5.844,Warhammer: Invasion – The Deathmaster's Dance,206,7.35,61739
N/A,Pocket Loops,1,4.00,61774
N/A,Roman Seas,8,5.38,61775
N/A,Woody Woodpecker Ring Toss,N/A,N/A,61779
N/A,Charade,3,5.40,61796
N/A,Astérix et la Potion magique,2,3.25,61798
N/A,Dragon Ball Kai: Fight Battle the Dragonball World,N/A,N/A,61809
N/A,Dragonslayers,3,5.92,61810
N/A,Passing The Bar,4,4.00,61811
N/A,Friendly Fire Pack 5,12,7.83,61816
N/A,An Imbalance of Power: The Final Battle,N/A,N/A,61819
N/A,These Gö To 11,18,4.40,61820
N/A,Wolfmond,13,6.59,61824
N/A,Check Your 6! Days Of Glory,6,7.33,61825
N/A,Le Cirque mystérieux,N/A,N/A,61830
N/A,Microwars,3,7.00,61842
N/A,The Master of the Merchant in the Sakai,12,5.67,61847
N/A,SFIRS,2,4.55,61848
N/A,Karnöffel,11,5.96,61849
N/A,A-A-Arctic Kettering,N/A,N/A,61852
N/A,Diamond Mine,N/A,N/A,61857
N/A,Landing Zone,1,6.00,61859
N/A,Aventura: Fuga dos Pinguins,1,6.00,61872
5.860,Call of Cthulhu: The Card Game – Secrets of Arkham,219,7.37,61882
N/A,3-high,5,6.00,61887
N/A,Four numbers,N/A,N/A,61888
N/A,Albiorix,2,3.50,61889
N/A,Civil-ice-ation,N/A,N/A,61891
N/A,Ice Palace,1,7.00,61898
N/A,Tiki Tour,N/A,N/A,61906
N/A,Where do I live?,1,4.00,61908
N/A,Chicken Count,N/A,N/A,61909
N/A,Boloko,3,5.67,61920
N/A,Four Feather Falls,N/A,N/A,61926
N/A,Det Store Spil om København,5,6.40,61927
N/A,Jeu des Fables  de La Fontaine,N/A,N/A,61929
N/A,Le petit bonhomme vit encore,N/A,N/A,61930
N/A,Jeu des singes,N/A,N/A,61931
N/A,Nouveau loto musical,N/A,N/A,61932
N/A,Course à Anes,N/A,N/A,61933
N/A,Jeu des cyclistes,N/A,N/A,61935
N/A,La Rosière,N/A,N/A,61937
N/A,Bull Run 1861,16,6.91,61943
N/A,Over There: Miniatures Rules for warfare 1900 to 1929,N/A,N/A,61945
N/A,Veggie Rummy,N/A,N/A,61947
N/A,Umferðarmerkjaspilið,N/A,N/A,61948
N/A,Bhabhi,5,5.40,61953
N/A,Yo Gabba Gabba! Party In My Tummy Lunchbox Game,3,3.00,61954
N/A,Das Ameisenspiel,N/A,N/A,61962
5.885,Carson City: The Indian,243,7.34,61965
N/A,Cubilino,N/A,N/A,61966
N/A,Das Bibel-Quiz,1,6.00,61967
N/A,Beep Beep: The Road Runner Race Game,1,5.00,61986
N/A,Das Genie bin ich!... oder Du?,N/A,N/A,61999
N/A,Das große Windjammer Spiel,3,6.33,62000
N/A,Das Vermächtnis des Captain Hook,5,4.60,62001
N/A,Hurricane Katrina: The Game that the Government Played,N/A,N/A,62005
N/A,Warehouse Elves,6,6.50,62016
N/A,Heilaspuni,18,6.78,62017
N/A,Monopoly: Premier 70th Anniversary Edition,5,6.00,62019
N/A,Juego del Topo,N/A,N/A,62027
N/A,Sveitin mín. Æskan í leik og starfi,N/A,N/A,62033
N/A,Safe,1,4.00,62036
N/A,Der Charakterspiegel,2,4.50,62048
N/A,Der Gordische Knoten,N/A,N/A,62050
N/A,Hot Cocot',25,5.17,62051
N/A,Agil'Up,20,5.88,62052
N/A,Die Hochzeitsprinzessin,N/A,N/A,62053
N/A,Delugio,8,5.06,62054
N/A,Die Nußknacker-Bande,N/A,N/A,62056
N/A,Our Town Your Town,N/A,N/A,62058
N/A,In-side Golf,N/A,N/A,62064
N/A,The Fantastic Forest,9,5.44,62072
N/A,Painturlulu,N/A,N/A,62074
N/A,Pacific Coast Trail,N/A,N/A,62085
N/A,Pathways To Leadership,N/A,N/A,62086
N/A,Pinky Li: The Bad Mushroom,2,5.40,62103
N/A,Orgy,N/A,N/A,62105
N/A,Celtic!,17,6.41,62106
N/A,Snip Snap Snorem,2,3.50,62110
N/A,Taxi Fly,N/A,N/A,62111
N/A,Einkaufen im Supermarkt,N/A,N/A,62119
N/A,Einsteigen bitte!,N/A,N/A,62120
N/A,Erzähl mir nichts,N/A,N/A,62121
N/A,Ferien-Spiel,N/A,N/A,62122
N/A,Flott,N/A,N/A,62123
N/A,Häuschen dreh' dich,N/A,N/A,62124
N/A,bOOLeO N-Edition,7,6.21,62126
N/A,Op en neer,3,4.50,62129
N/A,"Conquest, the card game",1,6.50,62133
N/A,The Last Straw!: A Board Game on the Social Determinants of Health,4,3.50,62134
N/A,Where Heroes Dare,6,6.25,62137
N/A,I've Never... Bar Cards,6,3.42,62162
N/A,I've Never....The Outrageous Game of Truth (Teen Version),N/A,N/A,62163
N/A,Calgary Stampede: The Game of Interaction,N/A,N/A,62185
N/A,Trivial Pursuit: Sverige-Upplagan,3,7.00,62193
N/A,Monopoly: Suomi,7,4.71,62205
N/A,Tavreli,3,5.83,62207
N/A,Starfis,1,7.00,62209
N/A,Door Way,N/A,N/A,62210
N/A,Put,3,6.00,62211
N/A,Turkey Day,7,6.43,62213
N/A,Tomorrow A Corps,1,6.50,62216
N/A,Zombie Crisis: Party Edition,1,1.00,62218
N/A,Wild Blue Yonder,2,4.50,62230
N/A,Universal Fighting System: Soul Calibur IV,9,6.76,62234
N/A,Travellers map game to Chicago and the World's Fair ,N/A,N/A,62235
N/A,The Rugby World Cup Game,N/A,N/A,62236
N/A,Monopol na Zbawienie,1,3.00,62240
N/A,DOBBEL,4,6.75,62242
N/A,FOIL (Strategy),N/A,N/A,62244
N/A,Regatas,3,4.17,62255
N/A,Quest for the Orb,2,5.50,62257
N/A,Catfish Bend Storybook Game,1,5.00,62259
N/A,100 Points: The Card Game,N/A,N/A,62262
N/A,Sword Hero,N/A,N/A,62268
N/A,Hell Revised,N/A,N/A,62274
N/A,Magnate: Greed is Good,N/A,N/A,62277
N/A,Happy Birthday!,N/A,N/A,62280
N/A,Pet Vet,N/A,N/A,62281
N/A,Bones and Baths,N/A,N/A,62283
N/A,Food Wars,1,6.00,62284
N/A,Ghost Investigators,N/A,N/A,62285
N/A,Gulch,N/A,N/A,62286
N/A,Cave,N/A,N/A,62290
N/A,Dice-Ball Baseball Game,N/A,N/A,62294
N/A,Take 5 Trivia,N/A,N/A,62297
N/A,Don't Break the Chain,2,6.50,62301
N/A,Visual Brainstorms 2,3,6.33,62311
N/A,Klammer-Äffchen,N/A,N/A,62313
N/A,"Pontapé ao ""Goal""",3,4.00,62314
N/A,FaszinationMarathon,1,5.00,62315
N/A,Síla oceli,1,5.00,62316
N/A,Drover's Dilemma,N/A,N/A,62317
N/A,La Torre de Babel,1,5.50,62318
N/A,El Intruso,1,5.50,62319
N/A,Antakarana: El juego del más allá,1,4.00,62321
N/A,El Sabut,1,4.00,62322
N/A,Tugga War,1,6.00,62323
5.770,Descent / Runebound / Runewars Figure: Nara The Fang,169,7.29,62325
5.760,Descent / Runebound / Runewars Figure: Tobin Farslayer,143,7.50,62327
5.742,Descent / Runebound / Runewars Figure: Jonas the Kind,138,7.44,62329
N/A,The Greatest Gift,3,5.67,62330
N/A,Messiah the Card Game,N/A,N/A,62331
N/A,Fitness Frenzy,N/A,N/A,62332
N/A,Física o química,N/A,N/A,62334
N/A,Catur Bistari,N/A,N/A,62342
N/A,Tomb Raider: Underworld,24,6.38,62344
N/A,El juego de la salud,N/A,N/A,62345
N/A,Sinonimos y antonimos,1,4.00,62347
5.750,Descent / Runebound / Runewars Figure: Truthseer Kel,127,7.63,62349
N/A,A Medieval Naval Wargame,N/A,N/A,62351
N/A,Cthulinária,7,6.86,62352
N/A,Walt Disney Productions' Robin Hood  ,6,5.50,62354
N/A,La Mascarada Roja,N/A,N/A,62355
N/A,Follow-mir. English game,1,3.70,62357
N/A,Negocios inmobiliarios,N/A,N/A,62358
N/A,Euro 2002,N/A,N/A,62360
N/A,BROTHERS DIVIDED: Skirmishes in the Gettysburg Campaign,N/A,N/A,62362
N/A,Super Cricket with Clive Rice,N/A,N/A,62363
N/A,Reversis,N/A,N/A,62364
N/A,Test series cricket dice,N/A,N/A,62365
N/A,True or False: skrapspel,N/A,N/A,62366
N/A,Costly colours,N/A,N/A,62367
N/A,Gleek,1,6.00,62368
N/A,Laugh and Lie Down,1,5.00,62370
N/A,Lanterloo,2,6.00,62371
N/A,Losing Lodam,1,6.00,62372
N/A,Napoleon's Campaigns: Expansion Set 3,N/A,N/A,62380
N/A,Napoleon's Campaigns: Expansion Set 2,N/A,N/A,62381
N/A,Kongruentia,N/A,N/A,62386
N/A,Munchkin Sherpa,9,3.44,62387
N/A,Argosy,21,6.55,62393
N/A,Pokémon TCG: Rumble,26,5.72,62395
N/A,A Fistfull of Miniatures Basic Game (second edition),1,5.00,62397
N/A,Parlinks,3,5.67,62398
N/A,The Donkey Race,N/A,N/A,62402
N/A,The Sun of Brunswick,N/A,N/A,62403
N/A,The Greasy Pole,N/A,N/A,62404
N/A,Grand Hex,4,5.38,62406
N/A,NBC: TV News Game,N/A,N/A,62410
N/A,Flapjack,N/A,N/A,62411
N/A,Watch It!,N/A,N/A,62412
N/A,Big League Baseball,N/A,N/A,62413
N/A,Kugelmugel,3,6.33,62415
N/A,Kurz oder lang,N/A,N/A,62417
N/A,On The Road Again,N/A,N/A,62418
N/A,Leg's richtig!,N/A,N/A,62419
N/A,Staccabees,7,6.10,62420
N/A,Spartacus!,9,7.33,62425
N/A,Nothing Beats a Large,7,4.86,62427
N/A,Mark Four,N/A,N/A,62496
N/A,Play With Your Food,N/A,N/A,62506
N/A,Pizza 31,2,2.50,62507
N/A,Cosmic Convention,N/A,N/A,62508
N/A,Gaigel,5,6.42,62509
N/A,Il était une fois... l'homme,2,4.50,62513
N/A,That's It!,1,6.00,62517
N/A,O mistério do Marquês de Pombal,2,6.00,62518
N/A,"Scarabs, Pyramids & Dung Beetles",N/A,N/A,62520
N/A,Wallis's Tour of Europe,N/A,N/A,62527
N/A,Wallis's Tour through England and Wales,N/A,N/A,62528
N/A,Wallis's Complete Voyage Round the World,N/A,N/A,62529
N/A,Bowles British Geographical Amusement,N/A,N/A,62530
N/A,Bowles European Geographical Amusement,N/A,N/A,62531
N/A,Rolit Travel,21,5.43,62533
N/A,Wallis's Tour Through Asia,N/A,N/A,62534
N/A,Mister X,4,6.50,62535
N/A,Walker's Tour Through England & Wales,N/A,N/A,62536
N/A,Walker's Geographical Pastime,N/A,N/A,62538
N/A,Middleton's New Geographical Game,N/A,N/A,62539
N/A,Wallis's New Railway Game,N/A,N/A,62540
N/A,Pop the Pig Travel,1,6.00,62541
N/A,Mümmelmann,N/A,N/A,62542
N/A,Parlour Travellers Through Europe,N/A,N/A,62543
N/A,Wanderers in the Wilderness,N/A,N/A,62544
N/A,Oktoberfest,N/A,N/A,62546
N/A,KenKen,2,3.75,62547
N/A,Spooner's Pictorial Map of England & Wales,N/A,N/A,62548
N/A,Parkwächter Brunos Lieblings-Spiel,N/A,N/A,62549
N/A,Betts's Tour Through England and Wales,N/A,N/A,62550
N/A,Betts's Tour Through Europe,N/A,N/A,62551
N/A,"Picturesque Round Game of the Geography, Topography, Produce Manufactures and Natural History of various countries of the world",N/A,N/A,62553
N/A,"The Crystal Palace Game: A Voyage Round The World. An entertaining excursion in search of knowledge, whereby geography is made Easy",N/A,N/A,62557
N/A,Crowned Heads or Contemporary Sovereigns,N/A,N/A,62558
N/A,L'Orient or the Indian Travellers,N/A,N/A,62559
N/A,Three Bears Family Fun,N/A,N/A,62562
N/A,Old School Peg Hockey,4,6.67,62565
N/A,Schätzen Sie mal! Reich & Schön,20,6.45,62575
N/A,Welt der Bücher,5,4.60,62576
N/A,Aus dem Haus wird eine Maus,1,5.00,62584
N/A,Quiz Paradox,N/A,N/A,62585
N/A,The Antiques Challenge,2,6.00,62587
N/A,Gold Fields of Australia,N/A,N/A,62588
N/A,Puck Attax,6,4.17,62602
N/A,Inside the Paint Basketball,8,7.50,62623
N/A,Gelini Nightlife,24,5.83,62626
N/A,Wendehälse,1,6.00,62635
N/A,Hi!Noon: Das Duell,3,7.33,62639
N/A,Passe-moi un sapin,11,5.02,62644
N/A,Royal Genealogical Pastime of The Sovereigns of England from the Dissolution of the Saxon Heptarchy to the Reign of His Present Majesty George the Third,N/A,N/A,62646
N/A,Royal Game of British Sovereigns: Exhibiting the most remarkable events in each reign from Egbert to George III,N/A,N/A,62647
N/A,Peter Parley's Victoria Game of British Sovereigns,N/A,N/A,62648
N/A,Spooner's Game of English History,2,7.00,62649
N/A,Spooner's Game of Ancient History,N/A,N/A,62650
N/A,Historical Pastime or a new Game of the History of England from the Conquest to the Accession of George the Third,N/A,N/A,62652
N/A,Historical Pastime a new game of the History of England from William I to George IV,N/A,N/A,62653
N/A,Lead Free,2,4.75,62654
N/A,Historical Pastime a new game of the History of England from William I to William IV,N/A,N/A,62655
N/A,Historical Pastime a new game of the History of England,1,6.00,62656
N/A,The Pyramid of History,N/A,N/A,62657
N/A,Spam The Dice Game,21,3.57,62660
N/A,I Cavalieri dello Zodiaco: Il Grande Scontro,3,4.33,62662
N/A,VariÁlom,N/A,N/A,62663
N/A,Umweltprofi,N/A,N/A,62665
N/A,Verstecken und Entdecken,N/A,N/A,62666
N/A,Walpurgisnacht,1,2.00,62667
N/A,Wissen ist Macht,1,5.00,62668
N/A,Latrox,N/A,N/A,62669
N/A,Zwillingsspiel,N/A,N/A,62674
N/A,Cartoon Capers,N/A,N/A,62688
N/A,Darkwing Duck,2,5.75,62689
N/A,Dinosaur World,N/A,N/A,62690
N/A,Gumby and Pokey 3D Stand Up Game,N/A,N/A,62693
N/A,"Manipulation: The ""Mammoth Corporation"" Game",N/A,N/A,62694
N/A,Plane Parade,N/A,N/A,62695
N/A,Quiz Kids Radio Question Bee,1,3.00,62696
N/A,ASA Championship Softball,1,3.00,62697
N/A,Yatteau,N/A,N/A,62698
N/A,Big Brother Uncut,1,5.00,62700
N/A,SuperSystem (3rd Edition),9,7.72,62708
N/A,ZackTik,N/A,N/A,62715
N/A,Ausgerechnet Willingen,3,6.50,62717
N/A,Drachenfaust: Der Illusionist,5,7.16,62718
N/A,Ab die Post!,5,6.40,62721
N/A,88 Stop,1,5.00,62722
N/A,Bitwa Morska,14,6.00,62725
N/A,Alle meine Entchen...,N/A,N/A,62726
N/A,Apfelernte,N/A,N/A,62727
N/A,Pax Romana,2,5.00,62738
N/A,PEMDAS Racer,N/A,N/A,62739
N/A,Photojournalists Through Time,N/A,N/A,62740
N/A,Pick A Planet,N/A,N/A,62741
N/A,Practice: The Psychology Licensing Preparation Game,N/A,N/A,62742
N/A,Private Matters,N/A,N/A,62743
N/A,Prodiability,N/A,N/A,62745
N/A,Pulitzer Prize,N/A,N/A,62746
N/A,Blumenstrauss,N/A,N/A,62756
N/A,Glory,N/A,N/A,62770
N/A,The Three Chipmunks Acorn Hunt,N/A,N/A,62773
N/A,Walt Disney's Pluto's Lost Bones Game,N/A,N/A,62778
N/A,RoboTrash,2,5.00,62780
N/A,Enter Rommel (Europa Battle Scenario #2),N/A,N/A,62781
N/A,Das stärkste Tierspiel,1,1.00,62782
N/A,Fortress Holland (Europa Battle Scenario #4),2,4.50,62783
N/A,El Alamein (Europa Demonstration Battle #1),2,4.50,62784
N/A,Dice Shift,1,4.00,62787
N/A,Da war doch...,N/A,N/A,62789
N/A,Field of Glory Companion 12: Blood and Gold,5,5.60,62790
N/A,Field of Glory Companion 13: Lost Scrolls,9,7.44,62791
N/A,Axis & Allies: Total War,N/A,N/A,62796
N/A,Ice Age 2: The Meltdown,2,5.00,62797
N/A,Universo,4,5.62,62799
N/A,1871: Last Stand at Surbiton,2,4.50,62802
N/A,Monopoly: Cleveland Edition,1,1.00,62803
N/A,The Nelson Touch,N/A,N/A,62805
N/A,Sign the Personality Game,1,1.00,62806
N/A,Operation Saar: The French First Strike (Europa Battle Scenario #5),2,6.50,62807
N/A,Two Bridges,24,5.19,62811
N/A,Dragon Keeper,3,2.67,62816
N/A,Takeover,3,4.33,62822
N/A,Parole,N/A,N/A,62828
N/A,Make a Movie,N/A,N/A,62833
N/A,Fishing Tournament,2,4.50,62834
N/A,Die drei ??? und die Masken der Dämonen,3,5.00,62837
N/A,Envirochallenge,N/A,N/A,62838
N/A,Looking Good,N/A,N/A,62844
N/A,Welt der Türme,3,6.00,62852
N/A,Zauberenhändler,N/A,N/A,62855
N/A,Mecanisburgo Expansion 1: Moon and Ceres,14,7.06,62856
N/A,Nobles of Venice,N/A,N/A,62857
N/A,Last Stand at Baku,1,4.50,62858
N/A,Iraq 1941,2,5.00,62859
N/A,Drakar och Demoner: Brädspelet,27,4.33,62861
N/A,Komm mit durch Deutschland!,5,6.50,62862
N/A,¿Quién es?,N/A,N/A,62864
N/A,Race For The Master's,N/A,N/A,62865
N/A,Die frechen Mäuse,N/A,N/A,62867
N/A,Polignac,1,6.00,62868
N/A,Pekin Express,3,4.33,62875
N/A,Count to Ten with Cowboys and Indians,N/A,N/A,62881
N/A,Fröhlicher Möbilus,N/A,N/A,62887
N/A,Noddy,3,7.37,62888
N/A,Penneech,2,5.50,62889
N/A,A-HAH! Memoritz,N/A,N/A,62890
N/A,A-HAH! Fruito,N/A,N/A,62891
N/A,Werewolf Monster Game,2,2.00,62896
N/A,Alpha Challenge,1,7.00,62904
N/A,Valu: The Game of Survival,6,6.00,62907
N/A,Schiebung,N/A,N/A,62910
N/A,Der gestohlene Harem oder die falschen Eunuchen,N/A,N/A,62913
N/A,Turnier,N/A,N/A,62916
N/A,Stavropol Checkers,6,6.50,62923
N/A,Sakamatik,N/A,N/A,62925
5.786,Last Night on Earth 'Radioactive Grave Dead' Supplement,161,7.47,62926
N/A,Heidi: Auf der Alm,N/A,N/A,62937
N/A,Kitzle den Drachen!,N/A,N/A,62940
N/A,Kokolores,1,6.00,62941
N/A,Magischer Löffel,N/A,N/A,62943
N/A,Mieze-Katze,N/A,N/A,62944
N/A,Omnibus,N/A,N/A,62945
N/A,Pantomimik,3,4.03,62946
N/A,Partner gesucht,4,2.50,62947
N/A,QF,N/A,N/A,62948
N/A,Quadrupel,N/A,N/A,62949
N/A,Regenbogen,N/A,N/A,62950
N/A,Poor Bloody Infantry,12,6.50,62952
N/A,PERKO! The Game of Name Dropping and Name Swapping,1,5.50,62957
N/A,The Pinocchio Game,N/A,N/A,62960
N/A,HIStory,N/A,N/A,62968
N/A,Bulldog,N/A,N/A,62971
N/A,Arithmetical Pastime: Intended to Infuse the Rudiments of Arithmetics under the Idea of Amusement,N/A,N/A,62978
N/A,Grammatical Game in Rhyme: By a Lady,N/A,N/A,62980
N/A,Mythological Amusement,N/A,N/A,62981
N/A,"Science in Sport or the Pleasures of Astronomy: A new & Instructive Pastime, Revised and approved by Mrs. Bryan, Blackheath",N/A,N/A,62982
N/A,Science in Sport or the Pleasures of Natural Philosophy,N/A,N/A,62983
N/A,Panorama of London or A Day's Journey Round the Metropolis,N/A,N/A,62984
N/A,Space Clash,N/A,N/A,62990
N/A,Subbuteo Snooker,N/A,N/A,62991
N/A,6 richtige,4,3.56,62995
N/A,Kreuz und quer durch Deutschland,1,5.00,62996
N/A,Rolle rückwärts,N/A,N/A,62998
N/A,Safe,N/A,N/A,63004
N/A,Schäferspiel,N/A,N/A,63005
N/A,Schlumperwald,2,5.00,63006
N/A,Shogun: Takeda Kawanakajima 1553-1564,3,6.67,63007
N/A,Quick Six,2,7.00,63008
N/A,Sicher nach Hause,N/A,N/A,63009
N/A,Uitstel van Executie,N/A,N/A,63010
N/A,Ratz-Fatz ist Weihnachten,6,4.67,63012
5.656,Blood and Jungle,44,8.80,63013
N/A,Mapominoes: Asia & Australasia,19,6.26,63014
N/A,Mapominoes: Africa,13,6.62,63015
N/A,Coral Reef,N/A,N/A,63016
N/A,18OH,3,7.67,63018
N/A,So ein Gedränge,N/A,N/A,63020
N/A,Süßener Mostkopf-Rallye,N/A,N/A,63022
N/A,Espresso Dice,1,4.00,63023
N/A,Fussball-Quiz: Der goldene Ball,1,1.00,63025
N/A,Tennis-Liga,1,3.00,63029
N/A,Totolopsi,N/A,N/A,63030
N/A,Realm,N/A,N/A,63031
N/A,Trampoli,N/A,N/A,63033
N/A,Geographical Recreation or a Voyage Round the Habitable Globe,N/A,N/A,63034
N/A,Monster in My Pocket Monster Clash,1,4.00,63035
N/A,"The Naturalist: A new Game, Moral and Instructive",N/A,N/A,63036
N/A,Trectain & Jökel,N/A,N/A,63037
N/A,Panorama of Europe,N/A,N/A,63038
N/A,Who Wears the Crown: An entire new game,N/A,N/A,63039
N/A,Tutti Frutti,4,5.25,63040
N/A,Wallis's Elegant and Instructive Game exhibiting the Wonders of Nature in Each Quarter of the World,N/A,N/A,63041
N/A,Wallis's Elegant and Instructive Game exhibiting the Wonders of Art in Each Quarter of the Globe,N/A,N/A,63042
N/A,Scenes in London,N/A,N/A,63044
N/A,Freshwater Fishing Card Game,N/A,N/A,63045
N/A,Scorched Earth,5,7.71,63047
N/A,Monopoly: Chile,8,5.56,63048
N/A,Eggheads,2,5.50,63049
N/A,Combination,1,2.00,63064
N/A,Mecanisburgo Expansion 2: Mutants on Mars,11,6.64,63066
N/A,Mega Mindy: De ontsnapte boef,7,5.93,63068
N/A,Press!,N/A,N/A,63069
N/A,Zombie Rummy,3,3.67,63070
N/A,Futbol-Film,N/A,N/A,63071
N/A,ArchMage,3,6.00,63072
N/A,Kingdoms: The Wizard,19,6.54,63081
N/A,Ombre,11,6.68,63082
N/A,"""Cocky"" Compass Game",N/A,N/A,63084
N/A,"The Circle of Knowledge: A new game of the Wonders of Nature, Science and Art",N/A,N/A,63088
N/A,New and Elegant Game of Birds and Beasts,1,6.00,63089
N/A,A Survey of London,N/A,N/A,63090
N/A,The Comic Game of the Great Exhibition of 1851,N/A,N/A,63092
N/A,"Why, What and Because or the Road to the Temple of Knowledge",N/A,N/A,63093
N/A,Wonders of the World: Chiefly in Reference to the Architectural Works of the Ancients. An Entirely New Game for the Amusement and Education of Youth,N/A,N/A,63094
N/A,The British Tourist: A new Game,N/A,N/A,63096
N/A,The European Tourist,N/A,N/A,63097
N/A,New Dioramic Game of the Overland Route to India,N/A,N/A,63099
N/A,The Star-spangled Banner or Emigrants to the United States,N/A,N/A,63101
N/A,The Locomotive Game of Railroad Adventures: A New Round Game,N/A,N/A,63103
N/A,The Elegant and Instructive Game of Useful Knowledge: Designed to Impart Information to the Minds of Youth of Both Sexes,N/A,N/A,63105
N/A,Learning in Sport: A newly invented game to promote Improvement and Amuse a Friendly Party,N/A,N/A,63106
N/A,Was ist mein Zoo ohne Tiere?!,N/A,N/A,63109
N/A,The Food Critic,N/A,N/A,63110
N/A,"Willy Weidle's 1,2,3",1,3.00,63112
N/A,Yipsy,N/A,N/A,63113
N/A,Absorption,2,7.75,63114
N/A,Nainativu,N/A,N/A,63115
N/A,Munchkin Quest Gold Piece,29,6.72,63123
N/A,Going to Bethlehem,N/A,N/A,63131
N/A,Disney Pixar Cars Supercharged Raceway Game,6,3.50,63135
N/A,City Planning,2,4.50,63136
N/A,Quadrille,1,6.00,63137
N/A,Speculation,4,5.75,63141
N/A,Crusade and Conquer,8,7.38,63148
N/A,Battle of Nature: at forest's edge,1,5.00,63149
N/A,Stapellauf,2,4.50,63150
N/A,Teutonenpoker,N/A,N/A,63151
N/A,Cold War Rummy,4,6.17,63168
N/A,Yin & Yang,5,5.80,63169
N/A,Brin de Jasette Twist,2,6.75,63176
N/A,Властелин Мира (The lord of the World),1,6.00,63178
N/A,Katzen-Mau Mau,1,3.00,63181
N/A,Merkmal,2,5.85,63182
N/A,Nitaya,N/A,N/A,63183
N/A,World War II in Europe Rummy,N/A,N/A,63185
N/A,Mijn Tent Is Top,1,6.00,63188
N/A,Wer war's?,1,6.00,63189
N/A,Top 40 Party Editie,9,5.61,63191
5.527,Munchkin Quest Promo Coaster 1,41,6.56,63192
N/A,Affonda,N/A,N/A,63194
N/A,"Bello, wo bist du?",N/A,N/A,63197
N/A,Cycle,2,4.50,63199
N/A,Hashimoto: San,N/A,N/A,63201
N/A,Hi-Bol,6,6.92,63202
N/A,Baccard,1,2.00,63204
6.869,Thunderstone: Wrath of the Elements,1910,7.56,63214
N/A,"Perryville:  Bragg vs. Buell, Oct. 8, 1862",N/A,N/A,63215
N/A,Evolution Earth: Cataclysm,27,6.24,63216
N/A,Scabs `N` Guts,10,5.25,63217
N/A,Aktenzeichen XY,N/A,N/A,63219
N/A,Bibi Blocksberg: Die verwunschenen Schlüssel,1,7.00,63232
N/A,Bibi Blocksberg: Dreimal schwarzer Kater,1,5.00,63233
N/A,Bibi Blocksberg: Hexen gibt es doch!,N/A,N/A,63234
N/A,Chip In,3,4.00,63235
N/A,Das grosse Neon-Mouse-Spiel,N/A,N/A,63237
N/A,Das lustige Detektivspiel für Kinder,N/A,N/A,63238
N/A,Das Wort-Ratespiel,N/A,N/A,63239
N/A,Ducado,1,5.00,63241
N/A,Syzygy Four,2,6.50,63242
N/A,Dangermouse Saves the World,2,3.50,63250
N/A,Het Gezelligste Sinterklaas Spel,1,1.00,63251
N/A,Blast Box,N/A,N/A,63252
N/A,Wine Teasers,2,6.50,63256
N/A,Face the Clown,1,5.10,63269
N/A,Fahrt ins Blaue,N/A,N/A,63270
N/A,Gen Zeit,1,5.00,63272
N/A,Das U-Boot-Spiel,2,5.00,63298
N/A,Robin Hood,1,5.00,63301
N/A,Killer Bunnies Omega Series Cards,17,5.69,63305
N/A,Killer Bunnies Psi Series Cards,22,5.34,63306
N/A,Killer Bunnies Nu Series Cards,13,5.85,63307
N/A,Charta Bellica,1,6.00,63309
N/A,Quer Durch Deutschland,1,4.00,63310
N/A,Lovagkor kereskedés,N/A,N/A,63311
N/A,Lovagkor hadviseléskártyák,2,4.50,63312
N/A,Simpatico,5,3.70,63314
N/A,Ostsee-Törn,2,7.00,63335
N/A,Tix,22,7.01,63339
N/A,Odd or Even,N/A,N/A,63347
N/A,Super Roundominoes,N/A,N/A,63348
N/A,Stepping Stones and Stumbling Blocks,N/A,N/A,63351
N/A,little BIG city,N/A,N/A,63352
N/A,Livestock Market: the Card Game,19,7.08,63353
N/A,Mad and Genius Trivia!,N/A,N/A,63355
N/A,Singularity,3,6.00,63361
N/A,Formula 1 World Champion,2,6.00,63362
N/A,Capture the Flag,N/A,N/A,63363
N/A,The new game of Emulation: Designed for the Amusement of Youth of both Sexes and calculated to inspire their Minds with an Abhorrence of Vice and a Love of Virtue,1,2.00,63365
